MM,Mon,Date,Engine Type,Ship,Pos,Type of Removal,RMV ESN,INST ESN,Stat,Reason,CSR,TSR,P/F,Override,Root Cause,,
11,November,11/18/2019,JT8D-219,997,2,Planned,725989,718545,ATL,External Engine,1084,1189,,,,,
11,November,11/19/2019,JT8D-219,9080,1,UER,717822,725653,ATL,Vibration ,1185,1275,,,,,
11,November,11/20/2019,PW2000,660,1,UER,716588,727183,ATL,Failed BSI,2411,5467,,,,,
11,November,11/20/2019,PW4060,183,2,Scheduled,724741,717518,LAX,LLP,1291,9492,,,,,
11,November,11/21/2019,CFM56-5A,3151,2,UER,733335,731986,MSP,Failed BSI,2521,5366,,,,,
11,November,11/21/2019,CFM56-7B,3826,1,UER,660215,854147,MSP,Failed BSI,6925,18662,,,,,
11,November,11/21/2019,CFM56-7B,3768,1,Scheduled,889460,875867,ATL,LLP,7524,38778,,,,,
11,November,11/23/2019,JT8D-219,9010,2,Scheduled,718268,725368,SAV,LLP,1589,1781,,,,,
11,November,11/24/2019,BR715,9513,1,Planned,13117,13380,CLT,Turbine Blades,2947,4144,,,,,
11,November,11/25/2019,PW2000,6802,2,UER,727289,728771,JFK,In Flight Shutdown,1884,9948,,,,,
11,November,11/25/2019,CFM56-7B,3742,2,Convenience,660452,888673,ATL,Stagger,6492,16999,,,,,
11,November,11/26/2019,BR715,9530,1,Planned,13339,13336,CLT,Turbine Blades,9009,12077,,,,,
11,November,11/27/2019,JT8D-219,9010,1,UER,725938,728009,ATL,FOD,1003,1057,,,,,
11,November,11/27/2019,PW2000,660,1,Convenience,727183,727190,ATL,Stagger,26,47,,,,,
11,November,11/28/2019,JT8D-219,913,1,UER,725795,726885,ATL,Compressor Stall,1541,1717,,,,,
11,November,11/28/2019,PW2000,5805,1,Scheduled,727188,728817,ATL,LLP,5020,15735,,,,,
11,November,11/28/2019,JT8D-219,995,2,Scheduled,728239,718131,MEM,LLP,3473,4162,,,,,
11,November,11/29/2019,V2500,9225,1,Scheduled,20074,20188,ATL,LLP,5210,8604,,,,,
11,November,11/29/2019,CFM56-5A,3252,2,Scheduled,733258,733270,MSP,LLP,3388,6924,,,,,
12,December,12/1/2019,CFM56-5A,3101,2,UER,733215,733293,ATL,Oil Leak,4723,10028,,,,,
12,December,12/1/2019,CFM56-5A,3232,1,UER,733295,733328,SLC,Failed BSI,7720,15649,,,,,
12,December,12/2/2019,PW2000,6813,1,Convenience,727208,,QRO,For Other Maintenance,930,4931,,,,,
12,December,12/3/2019,BR715,9569,1,UER,13240,13431,ATL,Vibration ,2298,3219.56,,,,,
12,December,12/3/2019,CFM56-5A,3250,2,Convenience,733268,,MSP,Performance downrate,0,0,,,,,
12,December,12/3/2019,PW4168,3315,2,Planned,733610,733566,ATL,FMP,2748,21731,,,,,
12,December,12/3/2019,CFM56-7B,3723,2,Scheduled,875948,874871,CVG,LLP,7432,20481,,,,,
12,December,12/4/2019,JT8D-219,907,2,Harvest,725488,,BYH,Harvest,123,119,,,,,
12,December,12/4/2019,JT8D-219,907,1,Convenience,725802,,BYH,Harvest ,2892,3272,,,,,
12,December,12/4/2019,JT8D-219,961,2,Convenience,726010,,BYH,Harvest,2434,2774,,,,,
12,December,12/5/2019,JT8D-219,905,1,LLP,725484,726861,SAV,LLP,523,535,,,,,
12,December,12/6/2019,PW2000,6813,2,Convenience,727151,,QRO,For Other Maintenance,4415,18196,,,,,
12,December,12/6/2019,PW2000,5808,2,UER,728838,727183,ATL,Failed BSI,3386,11458,,,,,
12,December,12/7/2019,JT8D-219,995,1,Scheduled,718129,726031,SAV,LLP,1042,1147,,,,,
12,December,12/7/2019,V2500,9231,1,UER,20019,20144,ATL,Failed BSI,7659,12483,,,,,
12,December,12/7/2019,PW2000,6812,2,Scheduled,727168,728773,LAX,LLP,4038,15042,,,,,
12,December,12/7/2019,CFM56-5A,3164,1,Planned,731642,733108,DTW,Performance,6558,13492,,,,,
12,December,12/7/2019,Trent 890,7001,1,Planned,51205,51060,MSP,Performance,2239,21460,,,,,
12,December,12/8/2019,BR715,9560,2,Convenience,13210,13163,CLT,Stagger T1 blades,8434,11407,,,,,
12,December,12/8/2019,PW2000,5654,2,UER,716504,728792,ATL,Oil Leak,222,478,,,,,
12,December,12/8/2019,CFM56-5A,3133,1,Planned,731183,,MSP,Performance ,8614,16921,,,,,
12,December,12/8/2019,CFM56-5A,3257,1,Planned,733266,733276,DTW,Performance downrate,8880,18689,,,,,
12,December,12/8/2019,CFM56-7B,3865,1,UER,864496,658255,ATL,FOD,4157,11434,,,,,
12,December,12/9/2019,PW4060,1201,1,Scheduled,724163,727718,ATL,LLP,2331,14794,,,,,
12,December,12/11/2019,CF6-80E1A4,3322,1,UER,811731,811839,ATL,CRF Inspection,2709,21697,,,,,
12,December,12/11/2019,CFM56-7B,3751,2,Scheduled,876207,888476,CVG,LLP,5387,15337,,,,,
12,December,12/12/2019,BR715,9521,1,UER,13106,13245,MCI,Failed BSI,5762,5676,,,,,
12,December,12/12/2019,JT8D-219,9016,1,Convenience,725813,,BHM ,Harvest,617,645,,,,,
12,December,12/12/2019,JT8D-219,9016,2,Convenience,726934,,BHM ,Harvest,4597,5487,,,,,
12,December,12/13/2019,PW2000,6702,2,UER,716527,716450,SFO,Compressor Stall,829,1937,,,,,
12,December,12/13/2019,PW4168,3357,1,Convenience,733511,733585,ATL,Lease Return,464,3672,,,,,
12,December,12/14/2019,CF6-80E1A4,3330,2,UER,811799,811744,DTW,Oil Leak,1659,13478,,,,,
12,December,12/14/2019,CFM56-7B,3609,2,Planned,874442,875386,ATL,Lease Return,1522,3105,,,,,
12,December,12/15/2019,BR715,9571,2,Planned,13428,13210,CLT,Turbine Blades,8658,11725,,,,,
12,December,12/15/2019,CFM56-5A,3148,1,Scheduled,733282,731477,SLC,LLP,2932,6383,,,,,
12,December,12/16/2019,JT8D-219,972,2,UER,718083,725978,ATL,Internal Damage,2991,3437,,,,,
12,December,12/17/2019,JT8D-219,961,1,Convenience,718214,,BYH,Harvest,980,1038,,,,,
12,December,12/17/2019,PW2000,675,1,Convenience,728820,727118,ATL,Stagger,1949,4260,,,,,
12,December,12/18/2019,JT8D-219,958,2,Planned,726847,709814,ATL,Internal Damage,547,582,,,,,
12,December,12/18/2019,JT8D-219,986,1,Convenience,725522,,BYH,Harvest,978,1050,,,,,
12,December,12/18/2019,JT8D-219,986,2,Convenience,725959,,BYH,Harvest,627,636,,,,,
12,December,12/19/2019,CFM56-7B,3714,2,Scheduled,874868,888486,ATL,LLP,9392,25662,,,,,
12,December,12/20/2019,JT8D-219,957,1,Convenience,725553,,SBD,Harvest,1712,1937,,,,,
12,December,12/20/2019,JT8D-219,957,2,Convenience,728006,,SBD,Harvest,1244,1371,,,,,
12,December,12/21/2019,PW4168,3354,1,Planned,733589,733628,DTW,FMP,2168,19818,,,,,
12,December,12/21/2019,CF6-80C2B6,1505,1,Scheduled,695442,695374,ATL,LLP,1073,8076,,,,,
12,December,12/22/2019,PW2000,658,1,UER,716575,716540,ATL,Metal on Chip Detector,3303,7734,,,,,
12,December,12/24/2019,PW2000,675,1,UER,727118,728793,ATL,Oil Leak,24,43,,,,,
12,December,12/24/2019,PW2000,5647,1,Convenience,728799,,QRO,For Other Maintenance,4061,1051,,,,,
12,December,12/25/2019,BR715,9521,1,UER,13245,13341,ATL,Fod,60,75,,,,,
12,December,12/26/2019,JT8D-219,975,2,Convenience,717819,,ATL,Harvest,4370,5322,,,,,
12,December,12/26/2019,JT8D-219,975,1,Convenience,725631,,ATL,Harvest,353,370,,,,,
12,December,12/28/2019,BR715,9514,2,UER,13197,13145,ATL,Failed BSI,3885,5757,,,,,
12,December,12/29/2019,PW2000,5647,2,Convenience,728770,,QRO,For Other Maintenance,8926,2444,,,,,
12,December,12/30/2019,JT8D-219,963,2,UER,725798,726934,ATL,Oil Consumption,4020,4754,,,,,
12,December,12/31/2019,PW2000,6707,1,UER,716396,728820,ATL,External Engine,2571,6569,,,,,
12,December,12/31/2019,PW4060,190,2,UER,724416,723831,ATL,Failed BSI,1317,9504,,,,,
1,January,1/1/2020,CFM56-5A,3124,1,UER,733216,733243,MSP,FOD,2473,5274,,,,,
1,January,1/2/2020,V2500,9227,1,Scheduled,V20040,V20250,ATL,LLP,8648,14075,,,,,
1,January,1/3/2020,CFM56-5A,3122,2,UER,731238,733296,JFK,Oil Leak,1140,2289,,,,,
1,January,1/4/2020,CFM56-7B,3711,2,Scheduled,874384,876675,CVG,LLP,9162,25392,,,,,
1,January,1/5/2020,BR715,9594,1,Planned,13338,13347,CLT,Turbine Blades,8692,11758,,,,,
1,January,1/6/2020,JT8D-219,9004,2,UER,718249,726002,ATL,Vibration,5021,6201,,,,,
1,January,1/7/2020,PW2000,5652,2,UER,728868,727165,ATL,Failed BSI,2891,7494,,,,,
1,January,1/9/2020,JT8D-219,962,1,Convenience,718068,,BHM,Harvest,348,358,,,,,
1,January,1/9/2020,PW4060,197,1,UER,724372,727724,ATL,Gearbox,37,242,,,,,
1,January,1/9/2020,JT8D-219,962,2,Convenience,725548,,BHM,Harvest,1945,2174,,,,,
1,January,1/9/2020,JT8D-219,976,2,UER,725731,725488,ATG,External Engine,1708,1894,,,,,
1,January,1/11/2020,PW4060,181,1,Planned,724125,724688,ATL,Performance,983,7163,,,,,
1,January,1/11/2020,CFM56-5A,3159,2,UER,733279,73306,DTW,High EGT,7494,15271,,,,,
1,January,1/11/2020,CFM56-5A,3237,1,Convenience,733389,733235,MSP,Performance downrate,2021,4009,,,,,
1,January,1/11/2020,CFM56-7B,3709,2,Scheduled,889444,888731,CVG,LLP,5054,13722,,,,,
1,January,1/12/2020,JT8D-219,970,1,Scheduled,718565,725728,MEM,LLP,4658,5491,,,,,
1,January,1/13/2020,PW2000,684,2,UER,716459,716588,ATL,Metal on Chip Detector,1092,2533,,,,,
1,January,1/13/2020,PW4168,3360,1,UER,733542,733615,DTW,LPT Campaign,1037,8498,,,,,
1,January,1/13/2020,PW1500,8104,2,UER,736118,736278,SLC,Oil Leak,1356,2941,,,,,
1,January,1/14/2020,JT8D-219,997,2,UER,718545,725771,ATL,FOD,760,866,,,,,
1,January,1/14/2020,PW2000,5648,1,Convenience,727298,727289,LAX,Stagger,2865,10320,,,,,
1,January,1/16/2020,PW4060,1201,2,Planned,724166,724372,ATL,Performance,372,2684,,,,,
1,January,1/16/2020,PW2000,689,1,UER,726649,728711,UIO,Compressor Stall,3519,9251,,,,,
1,January,1/17/2020,BR715,9507,1,UER,13312,13403,ATL,Compressor Stall,2496,3508,,,,,
1,January,1/17/2020,PW2000,5801,1,Convenience,728714,727289,QRO,Stagger,997,3411,,,,,
1,January,1/17/2020,CFM56-7B,3754,1,Scheduled,876582,864496,CVG,LLP,6704,18409,,,,,
1,January,1/18/2020,PW1500,8101,2,Planned,736080,736131,SLC,Vibration,1578,3020,,,,,
1,January,1/19/2020,JT8D-219,9012,1,Planned,709740,725362,SAV,Failed BSI,2495,3346,,,,,
1,January,1/17/2020,PW2000,5801,2,Convenience,728777,728746,QRO,Stagger,1058,2493,,,,,
1,January,1/19/2020,PW2000,698,2,Convenience,728844,727118,ATL,Stagger,2300,5261,,,,,
1,January,1/20/2020,BR715,9569,2,Planned,13190,13442,CLT,Turbine Blades,5134,7327,,,,,
1,January,1/21/2020,PW2000,5803,2,Convenience,728819,728844,ATL,Stagger,599,2056,,,,,
1,January,1/22/2020,PW2000,682,1,Scheduled,716552,726564,ATL,LLP,1432,3154,,,,,
1,January,1/22/2020,CFM56-7B,3603,2,UER,896753,660215,ATL,Failed BSI,15208,34885,,,,,
1,January,1/23/2020,BR715,9544,1,Planned,13351,13258,CLT,Turbine Blades,4899,6787,,,,,
1,January,1/23/2020,JT8D-219,987,1,Convenience,718039,,BHM,Harvest,3778,4468,,,,,
1,January,1/23/2020,Trent 890,7001,2,UER,51201,51160,LAX,Metal in Tailpipe,2745,26767,,,,,
1,January,1/24/2020,CF6-80C2B6F,1605,1,UER,703195,702873,ATL,Failed BSI,1507,11309,,,,,
1,January,1/24/2020,BR715,9520,1,UER,13112,13333,ATL,Overtemp,2898,4102,,,,,
1,January,1/24/2020,JT8D-219,992,2,Scheduled,717889,,BHM,Aircraft Park,3720,4388,,,,,
1,January,1/23/2020,JT8D-219,987,2,Scheduled,726979,,BHM,Harvest,1658,1842,,,,,
1,January,1/23/2020,JT8D-219,992,1,Convenience,726822,,BHM,Harvest,4519,5349,,,,,
1,January,1/24/2020,JT8D-219,999,1,Scheduled,718552,725938,ATL,Airworthiness Directive,2495,2843,,,,,
1,January,1/24/2020,V2500,9210,2,Scheduled,V20149,V20002,ATL,LLP,7041,11527,,,,,
1,January,1/26/2020,JT8D-219,9012,2,Scheduled,726078,725959,SAV,LLP,2346,2625,,,,,
1,January,1/26/2020,JT8D-219,973,1,Scheduled,717301,725522,MEM,LLP,2907,3264,,,,,
1,January,1/26/2020,PW2000,6707,1,Convenience,728820,727298,ATL,Stagger,2051,4539,,,,,
1,January,1/28/2020,CFM56-5A,3135,1,Planned,733305,733266,MSP,Performance,4282,9308,,,,,
1,January,1/28/2020,CFM56-7B,3731,1,Scheduled,876435,876682,ATL,LLP,1317,3128,,,,,
1,January,1/29/2020,PW2000,5812,1,Convenience,,728820,ATL,Stagger,,,,,,,
1,January,1/30/2020,PW2000,5648,2,Convenience,728746,,QRO,Stagger,521,1691,,,,,
1,January,1/30/2020,PW2000,5648,1,Convenience,727289,,QRO,Stagger,24,83,,,,,
1,January,1/31/2020,GE90,7105,1,Planned,907495,,,Lease Return,2330,26713,,,,,
1,January,1/31/2020,PW4060,172,1,UER,733822,724144,LAX,Oil Leak,303,1847,,,,,
2,February,2/1/2020,BR715,9540,1,Planned,13252,13305,CLT,Turbine Blades,4480,6353,,,,,
2,February,2/2/2020,PW2000,5652,2,Convenience,727165,728819,ATL,Stagger,154,376,,,,,
2,February,2/2/2020,JT8D-219,917,1,Scheduled,728229,725774,MEM,LLP,3693,4477,,,,,
2,February,2/4/2020,BR715,9501,1,UER,13127,13114,ATG,Failed BSI,7706,10608,,,,,
2,February,2/4/2020,PW2000,5638,2,UER,727233,728821,SEA,Metal in Tailpipe,2864,10790,,,,,
2,February,2/5/2020,BR715,9520,2,UER,13180,13181,ATL,Failed BSI,4511,6440,,,,,
2,February,2/6/2020,CF6-80C2B6F,1707,2,UER,704808,706137,JFK,Oil Leak,578,4239,,,,,
2,February,2/6/2020,BR715,9525,1,UER,13298,13246,ATL,Compressor Stall,7493,10473,,,,,
2,February,2/6/2020,PW4060,181,2,UER,724750,724416,ATL,Failed BSI,3450,15675,,,,,
2,February,2/6/2020,CFM56-5A,3212,2,Planned,731431,,MSP,Performance,3171,6393,,,,,
2,February,2/7/2020,PW4060,171,1,Convenience,724149,,MCI,Harvest,3180,24412,,,,,
2,February,2/7/2020,PW4060,182,2,Convenience,724150,,MCI,Harvest,2864,17775,,,,,
2,February,2/8/2020,CFM56-5A,3126,1,Planned,731640,733389,DTW,Performance,5510,11605,,,,,
2,February,2/9/2020,BR715,9572,1,UER,13344,13398,MSP,Compressor Stall,1212,1569,,,,,
2,February,2/9/2020,PW2000,6717,1,Scheduled,716499,727203,ATL,LLP,6555,17898,,,,,
2,February,2/9/2020,JT8D-219,690,1,Scheduled,717827,725802,MEM,LLP,968,1082,,,,,
2,February,2/9/2020,CFM56-5A,3256,2,Convenience,733263,733297,SLC,Performance downrate,0,0,,,,,
2,February,2/10/2020,PW4168,3317,1,Planned,733578,733605,ATL,FMP,3729,29352,,,,,
2,February,2/11/2020,PW4060,181,1,UER,724688,724149,ATL,Oil Consumption,2197,14936,,,,,
2,February,2/12/2020,PW1500,8103,1,UER,736103,736227,SLC,High EGT,1518,3139,,,,,
2,February,2/13/2020,CFM56-5A,3224,1,UER,733275,733176,MSP,Low Oil Pressure,1988,4054,,,,,
2,February,2/15/2020,PW2000,6822,1,UER,727272,727165,MCO,Hung Start,3690,12930,,,,,
2,February,2/15/2020,CFM56-5A,3227,2,UER,733327,733315,ATL,Performance,9254,18649,,,,,
2,February,2/17/2020,JT8D-219,976,1,UER,725722,718056,CHS,External Engine,2269,2586,,,,,
2,February,2/19/2020,BR715,9519,1,UER,13390,13172,ATL,Oil Leak,9272,8657,,,,,
2,February,2/19/2020,V2500,9210,2,Harvest,V20002,,MSP,Harvest,541,739,,,,,
2,February,2/19/2020,V2500,9210,1,Convenience,V20171,,MSP,Harvest,541,739,,,,,
2,February,2/19/2020,JT8D-219,9018,2,UER,725529,728006,ATL,Compressor Stall,1757,2607,,,,,
2,February,2/19/2020,PW4168,3358,2,Planned,733625,733523,DTW,FMP,1777,1944,,,,,
2,February,2/19/2020,CFM56-7B,3606,1,UER,877366,889460,ATL,Overtemp,2205,19612,,,,,
2,February,2/20/2020,PW4060,176,2,Scheduled,724151,,LAX,LLP,11251,30548,,,,,
2,February,2/21/2020,PW4060,182,2,Scheduled,727739,724150,ATL,LLP,4378,32899,,,,,
2,February,2/22/2020,PW2000,5803,1,Convenience,727274,724150,QRO,Stagger,3506,14522,,,,,
2,February,2/23/2020,PW2000,5803,2,Convenience,728844,,QRO,Stagger,3282,11267,,,,,
2,February,2/24/2020,JT8D-219,969,2,UER,716765,725548,ATL,Oil Leak ,2335,5368,,,,,
2,February,2/26/2020,CFM56-5A,3765,1,Scheduled,888533,854659,CVG,LLP,1019,1149,,,,,
2,February,2/28/2020,JT8D-219,991,1,UER,718052,726933,ATL,Metal on Chip Detector,7086,19762,,,,,
2,February,2/29/2020,PW2000,678,2,UER,716520,727105,ATL,Failed BSI,845,946,,,,,
2,February,2/29/2020,CFM56-5A,3275,1,Planned,733304,733281,DTW,Perfomance,4651,10685,,,,,
3,March,3/1/2020,CF6-80C2B6F,1521,2,UER,702367,704824,ATL,Oil Leak,3594,7368,,,,,
3,March,3/1/2020,BR715,9536,2,Convenience,13345,13432,CLT,Stagger T1 blades,8592,11834,,,,,
3,March,3/1/2020,PW2000,692,2,Planned,726527,716396,ATL,Performance,2783,6858,,,,,
3,March,3/2/2020,PW2000,669,2,Scheduled,716544,726522,ATL,LLP,3955,9096,,,,,
3,March,3/3/2020,JT8D-219,9007,2,Scheduled,717838,726919,SAV,LLP,853,991,,,,,
3,March,3/4/2020,BR715,9538,1,UER,13348,13199,ATL,Acoustic Liner,4522,6367,,,,,
3,March,3/5/2020,CFM56-5A,3129,1,Scheduled,731768,733263,MSP,LLP,9044,17780,,,,,
3,March,3/6/2020,JT8D-219,999,1,UER,725938,718082,ATL,Turbine Blades,218,268,,,,,
3,March,3/6/2020,JT8D-219,965,1,UER,696354,709919,ATL,Metal on Chip Detector,1103,1246,,,,,
3,March,3/6/2020,CFM56-7B,3893,1,UER,854028,660452,ATL,Oil Leak,2425,6976,,,,,
3,March,3/7/2020,CFM56-5A,3153,1,Planned,733286,733213,ATL,Failed BSI,8459,17089,,,,,
3,March,3/8/2020,BR715,9536,2,Scheduled,13191,13345,CLT,LLP,4110,9017,,,,,
3,March,3/8/2020,CFM56-7B,3603,2,Convenience,660215,874868,ATL,Stagger,7118,19044,,,,,
3,March,3/8/2020,JT8D-219,998,2,Scheduled,718151,725438,MEM,LLP,1022,1135,,,,,
3,March,3/11/2020,PW2000,5809,1,Planned,727229,728745,ATL,Stagger,2989,10360,,,,,
3,March,3/11/2020,CFM56-5A,3122,2,Planned,733296,733304,MSP,Failed BSI,174,374,,,,,
3,March,3/11/2020,CFM56-7B,3720,2,Scheduled,874980,876207,CVG,LLP,11100,31384,,,,,
3,March,3/13/2020,CFM56-5A,3228,1,UER,733232,731703,ATL,Compressor Stall,525,994,,,,,
3,March,3/15/2020,BR715,9589,1,Planned,13236,13117,CLT,Turbine Blades,7434,10308,,,,,
3,March,3/15/2020,BR715,9502,1,Convenience,13257,13315,ATL,Stagger T1 blades,7692,10894,,,,,
3,March,3/16/2020,CFM56-5A,3119,1,Planned,733253,731281,SLC,Performance,0,0,,,,,
3,March,3/17/2020,JT8D-219,968,1,Scheduled,718148,725820,SAV,LLP,1831,2029,,,,,
3,March,3/18/2020,PW4060,174,2,Scheduled,727649,724147,LAX,LLP,3766,28879,,,,,
3,March,3/22/2020,PW2000,6808,1,Scheduled,727156,728841,SLC,LLP,3357,12833,,,,,
3,March,3/22/2020,PW2000,5804,2,Convenience,728795,,QRO,Stagger,2117,7474,,,,,
3,March,3/22/2020,PW2000,5804,1,Convenience,728816,,QRO,Stagger,1842,6447,,,,,
3,March,3/23/2020,BR715,9504,1,Planned,13124,13339,ATL,Turbine Blades,8005,11108,,,,,
3,March,3/25/2020,JT8D-219,964,2,Convenience,717329,,ATG,Harvest,2704,3080,,,,,
3,March,3/25/2020,JT8D-219,964,1,Convenience,718126,,ATG,Harvest,553,663,,,,,
3,March,3/26/2020,BR715,9583,1,Convenience,13214,,SBD,Harvest,0,0,,,,,
3,March,3/26/2020,BR715,9583,2,Convenience,13225,,SBD,Harvest,0,0,,,,,
3,March,3/29/2020,BR715,9560,1,Planned,13408,13257,ATL,Turbine Blades,9047,12162,,,,,
3,March,3/29/2020,JT8D-219,9015,2,UER,718543,717819,ATL,Vibration,3821,4506,,,,,
3,March,3/30/2020,PW2000,6821,1,UER,728768,,MCO,Metal on Chip Detector,2132,7759,,,,,
4,April,4/7/2020,JT8D-219,973,1,Convenience,725522,,BHM,Harvest,1188,1319,,,,,
4,April,4/7/2020,JT8D-219,973,2,Convenience,726924,,BHM,Harvest,904,1012,,,,,
4,April,4/8/2020,JT8D-219,958,2,Convenience,709814,,BYH,Harvest,460,583,,,,,
4,April,4/8/2020,JT8D-219,958,1,Convenience,718125,,BYH,Harvest,999,1156,,,,,
4,April,4/8/2020,JT8D-219,996,1,Convenience,718235,,BYH,Harvest,1861,2071,,,,,
4,April,4/8/2020,JT8D-219,996,2,Convenience,726052,,BYH,Harvest,1332,1453,,,,,
4,April,4/8/2020,CFM56-5A,3256,1,Scheduled,731497,733269,MSP,LLP,2668,5545,,,,,
4,April,4/9/2020,CF6-80C2B6F,1605,1,Convenience,702873,,MCI,Lease Return,74,454,,,,,
4,April,4/10/2020,JT8D-219,9007,1,Scheduled,725419,725560,ATL,LLP,1012,1183,,,,,
4,April,4/14/2020,JT8D-219,991,2,Convenience,708529,,BYH,Harvest,1099,1239,,,,,
4,April,4/14/2020,JT8D-219,993,2,Convenience,708536,,BYH,Harvest,1498,1652,,,,,
4,April,4/14/2020,JT8D-219,993,1,Convenience,725387,,BYH,Harvest,2968,3351,,,,,
4,April,4/14/2020,JT8D-219,991,1,Convenience,726933,,BYH,Harvest,1432,1560,,,,,
4,April,4/15/2020,JT8D-219,960,2,Convenience,725495,,BYH,Harvest,1051,1209,,,,,
4,April,4/15/2020,JT8D-219,960,1,Convenience,725802,,BYH,Harvest,3084,3522,,,,,
4,April,4/15/2020,PW4168,3312,2,Convenience,733599,733552,BHM,Lease Return,710,5718,,,,,
4,April,4/16/2020,JT8D-219,9000,2,Convenience,716729,717329,ATL,Lease Return,1681,1858,,,,,
4,April,4/16/2020,CFM56-5A,3141,2,Convenience,733289,733289,MSP,For other maintenance,8313,15368,,,,,
4,April,4/20/2020,JT8D-219,978,1,Convenience,725970,726908,ATL,Lease Return,1161,1353,,,,,
4,April,4/22/2020,JT8D-219,917,2,Convenience,696441,726979,ATL,Lease Return,911,1056,,,,,
4,April,4/24/2020,JT8D-219,972,1,Convenience,709829,725603,ATL,Lease Return,3772,4420,,,,,
4,April,4/26/2020,CF6-80C2B6F,1613,1,Convenience,704703,,MZJ,Harvest,1373,12535,,,,,
4,April,4/26/2020,CF6-80C2B6F,1613,2,Convenience,706248,,MZJ,Harvest,1530,13800,,,,,
4,April,4/27/2020,JT8D-219,979,2,Convenience,725703,718069,ATL,Lease Return,2669,3043,,,,,
4,April,4/29/2020,JT8D-219,9012,1,Convenience,725362,728144,ATL,Lease Return,438,558,,,,,
5,May,5/1/2020,JT8D-219,912,1,Convenience,725363,718126,ATL,Lease Return,1761,1995,,,,,
5,May,5/1/2020,JT8D-219,912,2,Convenience,725727,718120,ATL,Lease Return,3506,4027,,,,,
5,May,5/3/2020,CF6-80C2B6F,1603,1,Convenience,706508,704866,ATL,Lease Return,194,1324,,,,,
5,May,5/3/2020,JT8D-219,967,2,Convenience,709788,,ATL,Harvest,1115,1271,,,,,
5,May,5/3/2020,BR715,9510,2,Convenience,13316,13240,ATL,Stagger T1 blades,8325,11435,,,,,
5,May,5/3/2020,JT8D-219,963,1,Convenience,718175,,BYH,Harvest,1672,1889,,,,,
5,May,5/3/2020,JT8D-219,967,1,Convenience,718498,,BYH,Harvest,1232,1416,,,,,
5,May,5/3/2020,JT8D-219,963,2,Convenience,726934,,BYH,Harvest,5039,6039,,,,,
5,May,5/4/2020,JT8D-219,9001,2,Convenience,718211,725921,ATL,Lease Return,1200,1426,,,,,
5,May,5/6/2020,JT8D-219,9003,1,Convenience,725993,726069,ATL,Lease Return,2706,3107,,,,,
5,May,5/6/2020,BR715,9505,1,UER,13121,13214,ATL,BBV Fault,7417,9909,,,,,
5,May,5/6/2020,JT8D-219,9003,2,Convenience,696364,726924,ATL,Lease Return,3706,4297,,,,,
5,May,5/9/2020,JT8D-219,974,2,Convenience,716778,717352,ATL,Lease Return,1027,1171,,,,,
5,May,5/11/2020,CF6-80E1A4,3324,2,UER,811734,811799,ATL,Internal Damage,2850,22916,,,,,
5,May,5/11/2020,JT8D-219,913,1,Convenience,726885,725396,ATL,Lease Return,618,765,,,,,
5,May,5/14/2020,PW4168,3305,1,Convenience,733497,,BHM,Lease Return,1383,10968,,,,,
5,May,5/15/2020,BR715,9574,2,Planned,13311 ,13225 ,ATL,Turbine Blades,9157,12479,,,,,
5,May,5/17/2020,CFM56-7B,3603,2,UER,874868,874384,ATL,Failed BSI,175,330,,,,,
5,May,5/17/2020,CF6-80C2B6,1505,2,Convenience,690199,,MZJ,harvest,1631,11690,,,,,
5,May,5/17/2020,CF6-80C2B6,1505,1,Convenience,695374,,MZJ,harvest,154,952,,,,,
5,May,5/17/2020,JT8D-219,965,1,Convenience,709919,,BYH   ,Lease Return,67,81,,,,,
5,May,5/17/2020,JT8D-219,9018,1,Convenience,709936,,BYH   ,Lease Return,3276,3774,,,,,
5,May,5/17/2020,JT8D-219,965,2,Convenience,718417,,BYH   ,Lease Return,2766,3174,,,,,
5,May,5/17/2020,JT8D-219,969,2,Convenience,725548,,BYH   ,Harvest,2087,2353,,,,,
5,May,5/17/2020,JT8D-219,969,1,Convenience,725614,,BYH   ,Lease Return,682,823,,,,,
5,May,5/17/2020,JT8D-219,9020,1,Convenience,725653,,BYH   ,Lease Return,558,670,,,,,
5,May,5/17/2020,JT8D-219,9020,2,Convenience,726849,,BYH   ,Lease Return,891,1015,,,,,
5,May,5/17/2020,JT8D-219,9018,2,Convenience,728006,,BYH   ,Lease Return,1355,1515,,,,,
5,May,5/18/2020,JT8D-219,916,2,UER,718128,726010,ATL   ,Failed BSI,1895,2168,,,,,
5,May,5/22/2020,JT8D-219,9007,2,Convenience,726919,725495,ATL   ,Lease Return,233,299,,,,,
5,May,5/25/2020,JT8D-219,9002,1,Convenience,718444,725553,ATL   ,Lease Return,3104,3590,,,,,
5,May,5/21/2020,PW2000,6822,2,UER,727178,727205,MSP   ,Failed BSI,1416,5111,,,,,
5,May,5/23/2020,CFM56-5A,3115,2,Convenience,731321,733325,MSP   ,Lease Return,1864,3773,,,,,
